,order_id,user_id,restaurant_id,order_date,total_amount,restaurant_name_order,city,membership,cuisine,rating
8824,8825,1273,406,04-07-2023,1228.69,Spice Foods Non-Veg,Chennai,Regular,Chinese,4.5
8825,8826,2519,143,13-10-2023,505.53,Classic Cafe Punjabi,Chennai,Gold,Chinese,4.0
8826,8827,2396,323,08-01-2023,1150.96,Taste of Mess Chinese,Chennai,Gold,Mexican,4.6
8827,8828,2579,44,22-08-2023,913.24,Classic Dhaba Pure Veg,Bangalore,Gold,Indian,3.9
8828,8829,2727,338,12-02-2023,1036.27,Grand Kitchen Non-Veg,Chennai,Regular,Mexican,4.5
8829,8830,2383,209,03-01-2023,881.71,Royal Tiffins Family Restaurant,Chennai,Gold,Indian,3.6
8830,8831,1293,43,18-07-2023,275.33,Sai Cafe North Indian,Hyderabad,Gold,Chinese,4.9
8831,8832,281,179,07-07-2023,121.09,Annapurna Foods Multicuisine,Chennai,Regular,Italian,3.5
8832,8833,1401,86,11-08-2023,1001.9,Sri Curry House Chinese,Hyderabad,Gold,Indian,4.2
8833,8834,2717,348,23-06-2023,1175.09,Royal Restaurant Andhra,Bangalore,Regular,Italian,3.0
8834,8835,1291,214,05-10-2023,165.02,Amma Foods North Indian,Chennai,Gold,Chinese,3.4
8835,8836,1004,227,03-10-2023,1474.37,Udupi Curry House Chinese,Bangalore,Regular,Italian,3.5
8836,8837,884,188,12-12-2023,756.7,Swagath Mess Multicuisine,Pune,Gold,Chinese,4.6
8837,8838,906,268,07-02-2023,429.51,Annapurna Biryani Multicuisine,Hyderabad,Gold,Indian,3.8
8838,8839,2217,32,30-03-2023,841.62,Udupi Eatery North Indian,Pune,Regular,Italian,3.2
8839,8840,1813,231,27-08-2023,1028.58,New Dhaba Punjabi,Hyderabad,Regular,Indian,4.1
8840,8841,2381,294,04-12-2023,631.82,Hotel Dhaba Multicuisine,Pune,Regular,Italian,3.1
8841,8842,1682,157,11-06-2023,1207.96,Sai Restaurant Family Restaurant,Pune,Gold,Italian,4.5
8842,8843,1628,453,26-01-2023,157.33,Annapurna Foods Punjabi,Hyderabad,Gold,Chinese,3.7
8843,8844,1216,179,08-10-2023,1255.97,Annapurna Foods Multicuisine,Bangalore,Regular,Italian,3.5
8844,8845,120,440,20-08-2023,133.69,Annapurna Kitchen North Indian,Chennai,Regular,Mexican,3.8
8845,8846,1522,350,24-03-2023,749.64,Classic Curry House South Indian,Chennai,Gold,Mexican,3.2
8846,8847,2259,185,04-12-2023,1495.06,Hotel Dhaba Non-Veg,Bangalore,Gold,Mexican,4.5
8847,8848,35,219,29-04-2023,182.67,Taste of Cafe Andhra,Hyderabad,Regular,Mexican,4.6
8848,8849,1430,218,05-11-2023,1485.34,Sai Foods Pure Veg,Hyderabad,Regular,Indian,4.1
8849,8850,545,167,22-03-2023,346.28,Grand Tiffins Non-Veg,Pune,Regular,Italian,4.7
8850,8851,1493,358,26-11-2023,834.83,Udupi Cafe North Indian,Chennai,Regular,Indian,5.0
8851,8852,1683,190,24-06-2023,646.97,Amma Restaurant Pure Veg,Chennai,Gold,Chinese,3.1
8852,8853,637,139,16-03-2023,189.7,Ruchi Cafe South Indian,Hyderabad,Gold,Mexican,4.8
8853,8854,2792,278,29-12-2023,126.63,Swagath Mess Non-Veg,Chennai,Regular,Indian,3.5
8854,8855,700,238,23-03-2023,731.51,New Foods South Indian,Pune,Gold,Chinese,4.7
8855,8856,2888,171,03-01-2023,665.68,Ruchi Mess Non-Veg,Chennai,Gold,Mexican,3.6
8856,8857,731,176,13-05-2023,1490.42,Classic Delights North Indian,Bangalore,Regular,Italian,4.0
8857,8858,1040,161,12-11-2023,689.77,Annapurna Biryani South Indian,Chennai,Regular,Mexican,3.8
8858,8859,11,240,01-06-2023,1189.66,New Mess Andhra,Chennai,Gold,Indian,3.8
8859,8860,1790,278,11-06-2023,572.27,Swagath Mess Non-Veg,Pune,Regular,Indian,3.5
8860,8861,1069,186,05-11-2023,1109.52,Darbar Restaurant North Indian,Chennai,Regular,Indian,4.3
8861,8862,703,428,20-07-2023,675.44,Annapurna Foods Punjabi,Pune,Gold,Mexican,4.8
8862,8863,2753,157,18-01-2023,597.87,Sai Restaurant Family Restaurant,Bangalore,Regular,Italian,4.5
8863,8864,2637,127,02-12-2023,610.55,Hotel Eatery Family Restaurant,Hyderabad,Regular,Chinese,5.0
8864,8865,2890,247,29-06-2023,583.83,Hotel Mess Punjabi,Bangalore,Regular,Mexican,3.2
8865,8866,74,287,12-10-2023,1074.57,Amma Cafe South Indian,Pune,Regular,Chinese,4.7
8866,8867,607,37,16-08-2023,894.46,Swagath Dhaba Andhra,Hyderabad,Regular,Mexican,3.1
8867,8868,2361,391,31-05-2023,508.6,Sri Biryani Family Restaurant,Bangalore,Gold,Indian,3.3
8868,8869,2282,466,23-04-2023,281.22,Sai Cafe South Indian,Bangalore,Regular,Italian,4.9
8869,8870,2465,330,28-03-2023,1297.84,Udupi Eatery Multicuisine,Hyderabad,Gold,Italian,3.9
8870,8871,158,27,05-03-2023,926.05,Darbar Dhaba Pure Veg,Hyderabad,Gold,Italian,4.4
8871,8872,2842,188,01-10-2023,1299.35,Swagath Mess Multicuisine,Chennai,Gold,Chinese,4.6
8872,8873,1258,433,23-10-2023,545.18,Sai Mess Multicuisine,Pune,Regular,Italian,3.2
8873,8874,2716,122,07-08-2023,1106.88,Amma Eatery Non-Veg,Pune,Regular,Indian,3.9
8874,8875,1320,356,25-04-2023,1088.23,Hotel Foods Multicuisine,Hyderabad,Regular,Indian,4.2
8875,8876,874,295,17-11-2023,990.83,Sai Cafe South Indian,Pune,Gold,Chinese,3.1
8876,8877,95,434,19-07-2023,117.13,Amma Kitchen Punjabi,Bangalore,Gold,Italian,4.7
8877,8878,364,444,26-03-2023,1250.86,Classic Cafe Family Restaurant,Chennai,Gold,Chinese,4.7
8878,8879,343,287,05-02-2023,1365.27,Amma Cafe South Indian,Chennai,Gold,Chinese,4.7
8879,8880,1555,443,19-10-2023,209.7,Darbar Foods Andhra,Pune,Gold,Mexican,3.4
8880,8881,2939,183,20-04-2023,173.22,Taste of Biryani Non-Veg,Pune,Regular,Chinese,3.7
8881,8882,2978,32,21-09-2023,625.61,Udupi Eatery North Indian,Pune,Regular,Italian,3.2
8882,8883,1594,213,08-08-2023,1031.39,Amma Dhaba Punjabi,Bangalore,Regular,Indian,3.7
8883,8884,74,48,08-06-2023,655.5,Royal Tiffins North Indian,Pune,Regular,Mexican,3.8
8884,8885,2154,390,15-09-2023,369.72,Grand Restaurant Pure Veg,Bangalore,Gold,Mexican,4.7
8885,8886,1252,357,19-02-2023,465.21,Grand Mess Punjabi,Chennai,Regular,Italian,3.8
8886,8887,2848,407,03-11-2023,1078.51,Grand Cafe Chinese,Hyderabad,Gold,Mexican,4.6
8887,8888,652,171,16-02-2023,1232.3,Ruchi Mess Non-Veg,Bangalore,Regular,Mexican,3.6
8888,8889,814,165,09-05-2023,130.61,Udupi Kitchen Chinese,Hyderabad,Regular,Mexican,4.3
8889,8890,2883,486,26-01-2023,347.02,Udupi Mess Andhra,Chennai,Regular,Italian,4.1
8890,8891,2355,372,02-04-2023,289.92,Annapurna Foods North Indian,Pune,Regular,Italian,4.4
8891,8892,765,67,12-08-2023,1387.44,Swagath Tiffins Andhra,Hyderabad,Gold,Mexican,4.1
8892,8893,2261,72,16-11-2023,873.51,Sri Foods Chinese,Bangalore,Gold,Mexican,3.4
8893,8894,1636,431,19-12-2023,1054.07,Udupi Tiffins Punjabi,Bangalore,Regular,Mexican,4.6
8894,8895,2,232,27-11-2023,1370.33,New Dhaba Family Restaurant,Pune,Gold,Mexican,4.0
8895,8896,804,422,22-07-2023,585.61,Sai Curry House South Indian,Bangalore,Gold,Mexican,3.0
8896,8897,2275,353,07-11-2023,1393.62,Sai Delights South Indian,Bangalore,Gold,Indian,4.8
8897,8898,757,462,21-06-2023,367.9,Grand Curry House Family Restaurant,Pune,Gold,Italian,3.1
8898,8899,1292,32,22-11-2023,982.15,Udupi Eatery North Indian,Hyderabad,Regular,Italian,3.2
8899,8900,2509,82,03-03-2023,380.93,Udupi Kitchen Pure Veg,Pune,Gold,Chinese,3.3
8900,8901,2939,238,28-02-2023,1368.66,New Foods South Indian,Pune,Regular,Chinese,4.7
8901,8902,1052,254,07-06-2023,364.49,Ruchi Dhaba Chinese,Pune,Regular,Indian,4.7
8902,8903,1193,168,23-11-2023,1323.36,Ruchi Foods Family Restaurant,Pune,Regular,Indian,3.7
8903,8904,746,486,04-10-2023,968.54,Udupi Mess Andhra,Bangalore,Regular,Italian,4.1
8904,8905,2648,389,29-12-2023,400.76,Ruchi Mess Multicuisine,Hyderabad,Regular,Italian,4.9
8905,8906,2040,357,12-04-2023,1209.82,Grand Mess Punjabi,Chennai,Regular,Italian,3.8
8906,8907,1311,433,07-01-2023,769.75,Sai Mess Multicuisine,Bangalore,Regular,Italian,3.2
8907,8908,63,72,29-03-2023,1231.37,Sri Foods Chinese,Pune,Regular,Mexican,3.4
8908,8909,2593,240,03-12-2023,511.6,New Mess Andhra,Pune,Regular,Indian,3.8
8909,8910,707,181,11-05-2023,748.3,Classic Foods Pure Veg,Chennai,Gold,Indian,4.0
8910,8911,2973,426,24-01-2023,1127.59,Royal Foods Non-Veg,Hyderabad,Gold,Chinese,3.5
8911,8912,1386,127,08-08-2023,1016.18,Hotel Eatery Family Restaurant,Hyderabad,Gold,Chinese,5.0
8912,8913,110,61,28-07-2023,1312.64,Hotel Curry House North Indian,Hyderabad,Gold,Italian,4.4
8913,8914,1822,231,24-05-2023,1058.76,New Dhaba Punjabi,Bangalore,Gold,Indian,4.1
8914,8915,931,313,25-03-2023,879.96,Spice Curry House South Indian,Pune,Regular,Indian,3.9
8915,8916,1719,354,09-07-2023,930.4,Darbar Kitchen Chinese,Pune,Gold,Indian,3.8
8916,8917,1610,158,05-08-2023,667.16,Hotel Biryani Pure Veg,Pune,Regular,Indian,4.5
8917,8918,799,324,24-10-2023,717.28,Grand Delights Multicuisine,Chennai,Regular,Mexican,4.5
8918,8919,927,43,12-09-2023,1319.73,Sai Cafe North Indian,Chennai,Regular,Chinese,4.9
8919,8920,640,256,21-10-2023,1128.06,Sri Curry House Andhra,Hyderabad,Regular,Italian,3.1
8920,8921,1813,355,18-11-2023,709.87,Swagath Restaurant Chinese,Hyderabad,Regular,Indian,4.2
8921,8922,2856,428,26-08-2023,157.05,Annapurna Foods Punjabi,Hyderabad,Regular,Mexican,4.8
8922,8923,1945,485,23-03-2023,1008.03,Grand Dhaba Andhra,Pune,Regular,Mexican,4.9
8923,8924,840,80,27-04-2023,965.51,Spice Mess Chinese,Bangalore,Gold,Italian,3.9
8924,8925,2226,320,31-01-2023,616.82,Hotel Cafe Multicuisine,Hyderabad,Regular,Italian,4.1
8925,8926,576,217,15-04-2023,1482.34,Royal Eatery Family Restaurant,Pune,Gold,Indian,4.8
8926,8927,1669,321,09-09-2023,711.31,Sai Restaurant Non-Veg,Hyderabad,Regular,Chinese,4.7
8927,8928,2146,109,18-07-2023,881.73,Swagath Delights South Indian,Chennai,Gold,Chinese,5.0
8928,8929,1034,227,02-10-2023,259.33,Udupi Curry House Chinese,Bangalore,Gold,Italian,3.5
8929,8930,2919,148,04-09-2023,1185.12,Swagath Restaurant North Indian,Bangalore,Gold,Italian,3.2
8930,8931,2671,374,01-12-2023,104.32,Annapurna Curry House Multicuisine,Bangalore,Gold,Mexican,3.6
8931,8932,690,43,09-05-2023,335.91,Sai Cafe North Indian,Hyderabad,Gold,Chinese,4.9
8932,8933,1347,314,13-07-2023,162.26,New Eatery Punjabi,Chennai,Gold,Indian,4.1
8933,8934,1076,302,05-04-2023,248.77,Spice Curry House Andhra,Hyderabad,Gold,Mexican,4.9
8934,8935,1809,83,14-06-2023,1324.45,Darbar Mess Pure Veg,Bangalore,Gold,Chinese,3.5
8935,8936,40,413,25-09-2023,1054.3,Sai Curry House Punjabi,Hyderabad,Regular,Italian,3.3
8936,8937,1899,59,18-01-2023,685.6,Sai Biryani Non-Veg,Chennai,Gold,Chinese,4.6
8937,8938,1910,466,29-10-2023,350.56,Sai Cafe South Indian,Chennai,Regular,Italian,4.9
8938,8939,1460,338,03-11-2023,114.06,Grand Kitchen Non-Veg,Hyderabad,Regular,Mexican,4.5
8939,8940,2564,165,27-04-2023,138.04,Udupi Kitchen Chinese,Pune,Gold,Mexican,4.3
8940,8941,2743,311,08-04-2023,335.9,New Delights Family Restaurant,Hyderabad,Regular,Italian,4.7
8941,8942,1548,242,27-01-2023,171.88,Classic Dhaba Punjabi,Pune,Gold,Mexican,4.0
8942,8943,976,275,16-08-2023,1301.51,Classic Eatery South Indian,Bangalore,Regular,Italian,3.8
8943,8944,2587,34,10-10-2023,572.45,Ruchi Dhaba Multicuisine,Bangalore,Gold,Chinese,4.3
8944,8945,769,457,01-10-2023,946.97,Sai Delights Multicuisine,Hyderabad,Regular,Indian,3.0
8945,8946,1369,468,14-01-2023,1491.29,New Restaurant North Indian,Hyderabad,Regular,Chinese,4.8
8946,8947,824,430,09-01-2023,1460.65,Royal Delights South Indian,Hyderabad,Regular,Mexican,4.1
8947,8948,2123,52,23-03-2023,883.45,Udupi Curry House South Indian,Bangalore,Regular,Mexican,4.9
8948,8949,2920,254,07-10-2023,135.42,Ruchi Dhaba Chinese,Bangalore,Gold,Indian,4.7
8949,8950,1797,417,17-08-2023,259.77,Hotel Biryani North Indian,Bangalore,Regular,Mexican,3.0
8950,8951,1869,401,18-11-2023,848.29,Darbar Eatery Pure Veg,Pune,Regular,Indian,4.6
8951,8952,2788,382,27-09-2023,193.19,Annapurna Mess Andhra,Hyderabad,Regular,Mexican,4.8
8952,8953,615,41,20-05-2023,1279.19,Classic Delights Pure Veg,Bangalore,Gold,Mexican,3.7
8953,8954,2315,297,24-03-2023,1196.15,Grand Tiffins Andhra,Pune,Regular,Italian,4.8
8954,8955,1687,101,26-01-2023,567.35,Sai Kitchen South Indian,Chennai,Gold,Mexican,3.9
8955,8956,1206,49,03-07-2023,980.4,Amma Curry House Punjabi,Bangalore,Gold,Italian,4.0
8956,8957,666,200,31-05-2023,905.28,Annapurna Restaurant Pure Veg,Hyderabad,Regular,Chinese,3.9
8957,8958,2839,384,29-10-2023,500.95,Annapurna Biryani Andhra,Bangalore,Regular,Mexican,4.6
8958,8959,855,393,09-05-2023,451.49,Classic Dhaba Andhra,Chennai,Gold,Italian,4.1
8959,8960,1697,433,25-05-2023,122.14,Sai Mess Multicuisine,Bangalore,Regular,Italian,3.2
8960,8961,1997,225,18-08-2023,579.62,Darbar Tiffins Chinese,Pune,Gold,Italian,4.2
8961,8962,725,163,23-09-2023,1037.22,Spice Delights Multicuisine,Bangalore,Gold,Italian,4.2
8962,8963,1139,334,08-01-2023,357.55,Darbar Tiffins Family Restaurant,Hyderabad,Regular,Indian,4.0
8963,8964,2949,321,21-12-2023,1387.7,Sai Restaurant Non-Veg,Bangalore,Gold,Chinese,4.7
8964,8965,1439,239,11-08-2023,1097.78,Sai Curry House North Indian,Pune,Regular,Indian,4.9
8965,8966,2316,452,16-03-2023,1070.83,Classic Delights Multicuisine,Hyderabad,Regular,Chinese,4.4
8966,8967,496,255,07-06-2023,113.79,Hotel Tiffins Punjabi,Chennai,Regular,Mexican,3.1
8967,8968,171,250,03-02-2023,114.98,Sai Foods Non-Veg,Hyderabad,Regular,Mexican,3.4
8968,8969,2682,204,29-12-2023,278.51,Udupi Dhaba Non-Veg,Chennai,Gold,Mexican,4.7
8969,8970,1440,77,25-08-2023,1415.18,Sri Mess Punjabi,Hyderabad,Gold,Mexican,4.4
8970,8971,9,7,21-09-2023,822.06,Ruchi Biryani Punjabi,Bangalore,Gold,Italian,3.2
8971,8972,2916,151,17-01-2023,947.3,Annapurna Cafe Multicuisine,Bangalore,Regular,Chinese,3.8
8972,8973,2123,86,07-09-2023,209.97,Sri Curry House Chinese,Bangalore,Regular,Indian,4.2
8973,8974,1017,125,28-03-2023,715.35,Sai Foods Family Restaurant,Bangalore,Regular,Chinese,4.3
8974,8975,1690,200,27-10-2023,1497.59,Annapurna Restaurant Pure Veg,Hyderabad,Gold,Chinese,3.9
8975,8976,2378,206,26-04-2023,1198.74,Swagath Biryani Non-Veg,Chennai,Gold,Mexican,3.2
8976,8977,727,386,25-09-2023,1445.02,Sai Cafe Andhra,Pune,Regular,Italian,4.3
8977,8978,1859,386,19-11-2023,801.18,Sai Cafe Andhra,Pune,Regular,Italian,4.3
8978,8979,1801,352,01-01-2024,316.86,Hotel Kitchen Multicuisine,Hyderabad,Gold,Italian,4.7
8979,8980,2310,111,21-05-2023,721.27,Ruchi Dhaba Chinese,Hyderabad,Gold,Mexican,4.2
8980,8981,1399,301,21-06-2023,379.34,Classic Tiffins North Indian,Hyderabad,Gold,Italian,4.8
8981,8982,586,468,20-02-2023,1217.24,New Restaurant North Indian,Bangalore,Gold,Chinese,4.8
8982,8983,2846,329,19-07-2023,465.48,Spice Tiffins Pure Veg,Bangalore,Gold,Chinese,3.3
8983,8984,1943,143,24-05-2023,390.01,Classic Cafe Punjabi,Bangalore,Regular,Chinese,4.0
8984,8985,728,406,01-03-2023,606.49,Spice Foods Non-Veg,Hyderabad,Gold,Chinese,4.5
8985,8986,315,17,02-09-2023,1424.32,Udupi Delights Non-Veg,Chennai,Gold,Indian,4.6
8986,8987,2019,78,09-12-2023,1402.3,Sri Kitchen Chinese,Pune,Gold,Indian,3.5
8987,8988,2701,303,13-04-2023,196.59,Swagath Foods Andhra,Chennai,Gold,Mexican,3.2
8988,8989,1444,421,30-10-2023,1478.34,Ruchi Foods Chinese,Bangalore,Gold,Indian,3.0
8989,8990,946,356,03-07-2023,1113.3,Hotel Foods Multicuisine,Hyderabad,Regular,Indian,4.2
8990,8991,1515,65,03-06-2023,848.64,Grand Eatery Non-Veg,Bangalore,Regular,Mexican,3.2
8991,8992,2444,282,06-02-2023,407.3,Hotel Curry House Chinese,Bangalore,Regular,Indian,4.4
8992,8993,1011,302,27-03-2023,1283.14,Spice Curry House Andhra,Pune,Regular,Mexican,4.9
8993,8994,2918,293,19-04-2023,313.21,Royal Eatery South Indian,Hyderabad,Regular,Italian,3.0
8994,8995,1606,454,07-12-2023,241.42,Taste of Dhaba South Indian,Hyderabad,Gold,Italian,4.5
8995,8996,97,231,06-05-2023,813.95,New Dhaba Punjabi,Bangalore,Gold,Indian,4.1
8996,8997,329,53,05-05-2023,543.8,Swagath Delights Andhra,Hyderabad,Regular,Indian,4.5
8997,8998,745,481,21-07-2023,304.54,Sai Restaurant Non-Veg,Bangalore,Gold,Indian,4.2
8998,8999,335,307,08-10-2023,590.92,Annapurna Curry House North Indian,Chennai,Gold,Mexican,3.8
8999,9000,394,11,25-03-2023,934.12,Taste of Kitchen Family Restaurant,Pune,Gold,Chinese,4.9
9000,9001,2958,344,03-10-2023,1384.97,Annapurna Kitchen North Indian,Pune,Gold,Indian,4.8
9001,9002,149,374,07-02-2023,1085.54,Annapurna Curry House Multicuisine,Bangalore,Regular,Mexican,3.6
9002,9003,1246,92,08-05-2023,119.8,Amma Delights Pure Veg,Chennai,Gold,Mexican,4.9
9003,9004,547,44,13-02-2023,1174.39,Classic Dhaba Pure Veg,Bangalore,Gold,Indian,3.9
9004,9005,2584,183,17-02-2023,845.81,Taste of Biryani Non-Veg,Pune,Gold,Chinese,3.7
9005,9006,2716,428,29-11-2023,708.45,Annapurna Foods Punjabi,Pune,Regular,Mexican,4.8
9006,9007,1750,363,06-03-2023,1441.5,Annapurna Mess Pure Veg,Pune,Gold,Italian,4.9
9007,9008,971,166,07-06-2023,243.98,Classic Cafe Andhra,Pune,Regular,Chinese,4.6
9008,9009,1360,149,05-12-2023,1386.09,Amma Restaurant South Indian,Chennai,Gold,Mexican,3.6
9009,9010,1898,270,02-07-2023,894.57,Taste of Biryani North Indian,Bangalore,Regular,Mexican,3.8
9010,9011,677,144,04-04-2023,1484.54,Darbar Biryani Andhra,Chennai,Gold,Chinese,4.5
9011,9012,1051,108,15-09-2023,538.04,Darbar Curry House North Indian,Pune,Regular,Chinese,4.0
9012,9013,2526,81,01-09-2023,855.48,Darbar Mess Chinese,Pune,Regular,Chinese,3.2
9013,9014,802,460,06-08-2023,569.14,New Biryani Andhra,Hyderabad,Gold,Chinese,4.5
9014,9015,452,500,22-08-2023,993.47,Grand Eatery Family Restaurant,Bangalore,Gold,Chinese,3.2
9015,9016,487,295,19-11-2023,187.86,Sai Cafe South Indian,Hyderabad,Regular,Chinese,3.1
9016,9017,1995,443,06-09-2023,996.52,Darbar Foods Andhra,Chennai,Gold,Mexican,3.4
9017,9018,274,389,23-03-2023,944.34,Ruchi Mess Multicuisine,Pune,Gold,Italian,4.9
9018,9019,1893,300,07-07-2023,108.09,Ruchi Mess Punjabi,Hyderabad,Regular,Italian,4.1
9019,9020,1148,482,13-07-2023,904.58,Classic Tiffins Pure Veg,Hyderabad,Regular,Chinese,4.5
9020,9021,1846,338,02-12-2023,800.4,Grand Kitchen Non-Veg,Chennai,Regular,Mexican,4.5
9021,9022,1040,278,13-06-2023,301.85,Swagath Mess Non-Veg,Chennai,Regular,Indian,3.5
9022,9023,540,271,07-11-2023,540.73,Hotel Curry House North Indian,Pune,Gold,Chinese,3.8
9023,9024,2658,10,04-02-2023,818.26,Darbar Restaurant Andhra,Bangalore,Regular,Chinese,3.4
9024,9025,1711,213,15-01-2023,119.66,Amma Dhaba Punjabi,Chennai,Regular,Indian,3.7
9025,9026,2404,188,02-08-2023,448.73,Swagath Mess Multicuisine,Hyderabad,Gold,Chinese,4.6
9026,9027,2977,431,06-09-2023,481.92,Udupi Tiffins Punjabi,Chennai,Gold,Mexican,4.6
9027,9028,2905,227,05-09-2023,612.98,Udupi Curry House Chinese,Pune,Gold,Italian,3.5
9028,9029,2091,166,04-12-2023,775.69,Classic Cafe Andhra,Chennai,Gold,Chinese,4.6
9029,9030,470,300,02-05-2023,274.5,Ruchi Mess Punjabi,Chennai,Regular,Italian,4.1
9030,9031,1524,413,16-05-2023,859.4,Sai Curry House Punjabi,Chennai,Regular,Italian,3.3
9031,9032,1340,464,30-09-2023,1337.33,Ruchi Cafe Multicuisine,Bangalore,Gold,Italian,3.3
9032,9033,299,354,01-06-2023,881.5,Darbar Kitchen Chinese,Bangalore,Regular,Indian,3.8
9033,9034,1877,412,05-04-2023,147.75,Darbar Cafe Pure Veg,Pune,Regular,Mexican,4.0
9034,9035,1786,489,24-04-2023,364.88,Swagath Foods Punjabi,Bangalore,Regular,Italian,3.0
9035,9036,1526,464,17-12-2023,578.29,Ruchi Cafe Multicuisine,Pune,Regular,Italian,3.3
9036,9037,300,74,21-01-2023,215.88,Spice Dhaba Non-Veg,Chennai,Regular,Chinese,4.3
9037,9038,2567,4,14-05-2023,439.54,Annapurna Curry House Pure Veg,Bangalore,Gold,Chinese,4.1
9038,9039,522,154,28-03-2023,1338.32,Spice Biryani Multicuisine,Bangalore,Gold,Chinese,4.7
9039,9040,672,441,07-02-2023,788.75,Darbar Curry House Family Restaurant,Bangalore,Regular,Indian,3.4
9040,9041,280,271,18-11-2023,1070.32,Hotel Curry House North Indian,Bangalore,Gold,Chinese,3.8
9041,9042,1178,183,06-01-2023,748.43,Taste of Biryani Non-Veg,Chennai,Regular,Chinese,3.7
9042,9043,365,318,28-07-2023,527.74,Hotel Tiffins Pure Veg,Bangalore,Regular,Indian,3.7
9043,9044,1110,420,25-04-2023,966.44,Ruchi Tiffins Chinese,Pune,Gold,Italian,4.0
9044,9045,2171,489,21-07-2023,1147.65,Swagath Foods Punjabi,Chennai,Gold,Italian,3.0
9045,9046,1355,314,14-12-2023,1158.58,New Eatery Punjabi,Pune,Gold,Indian,4.1
9046,9047,2640,220,21-11-2023,713.46,Spice Kitchen North Indian,Bangalore,Gold,Mexican,3.2
9047,9048,343,400,16-11-2023,404.03,Ruchi Tiffins Non-Veg,Chennai,Gold,Mexican,3.4
9048,9049,1638,295,13-02-2023,258.79,Sai Cafe South Indian,Chennai,Regular,Chinese,3.1
9049,9050,2494,268,23-06-2023,1300.31,Annapurna Biryani Multicuisine,Chennai,Regular,Indian,3.8
9050,9051,1274,156,22-03-2023,501.93,Sri Tiffins North Indian,Chennai,Gold,Italian,3.8
9051,9052,2655,193,23-05-2023,589.93,Swagath Eatery Multicuisine,Bangalore,Regular,Chinese,3.8
9052,9053,560,2,17-01-2023,1227.89,Royal Delights South Indian,Bangalore,Gold,Indian,4.1
9053,9054,758,179,09-11-2023,967.46,Annapurna Foods Multicuisine,Chennai,Regular,Italian,3.5
9054,9055,2665,71,01-12-2023,1293.21,New Dhaba Non-Veg,Chennai,Gold,Indian,3.7
9055,9056,2283,388,03-08-2023,797.19,Spice Cafe South Indian,Hyderabad,Gold,Indian,3.9
9056,9057,2232,255,24-02-2023,359.15,Hotel Tiffins Punjabi,Pune,Gold,Mexican,3.1
9057,9058,1372,50,23-12-2023,896.32,Taste of Cafe Punjabi,Chennai,Gold,Mexican,4.8
9058,9059,158,315,19-07-2023,497.18,Swagath Curry House Chinese,Hyderabad,Gold,Mexican,4.7
9059,9060,902,240,04-06-2023,993.64,New Mess Andhra,Bangalore,Gold,Indian,3.8
9060,9061,2778,383,16-10-2023,555.83,Amma Biryani North Indian,Hyderabad,Regular,Indian,3.1
9061,9062,1319,282,17-06-2023,1057.22,Hotel Curry House Chinese,Hyderabad,Gold,Indian,4.4
9062,9063,2463,394,19-12-2023,841.48,Grand Tiffins South Indian,Chennai,Gold,Mexican,3.5
9063,9064,228,323,02-06-2023,741.88,Taste of Mess Chinese,Pune,Regular,Mexican,4.6
9064,9065,2520,374,17-11-2023,612.57,Annapurna Curry House Multicuisine,Hyderabad,Gold,Mexican,3.6
9065,9066,821,55,05-09-2023,830.44,Darbar Restaurant Multicuisine,Chennai,Gold,Indian,3.5
9066,9067,1195,276,03-06-2023,373.83,Sri Kitchen Chinese,Chennai,Gold,Italian,3.4
9067,9068,2310,159,29-06-2023,1117.69,Darbar Dhaba Punjabi,Hyderabad,Gold,Mexican,4.9
9068,9069,452,482,20-12-2023,752.92,Classic Tiffins Pure Veg,Bangalore,Gold,Chinese,4.5
9069,9070,91,362,14-04-2023,754.57,Grand Mess Multicuisine,Chennai,Regular,Indian,4.1
9070,9071,817,108,19-07-2023,1326.55,Darbar Curry House North Indian,Hyderabad,Regular,Chinese,4.0
9071,9072,1779,491,30-10-2023,569.19,Classic Tiffins Chinese,Chennai,Regular,Chinese,3.0
9072,9073,1528,321,12-12-2023,232.61,Sai Restaurant Non-Veg,Chennai,Regular,Chinese,4.7
9073,9074,1955,176,10-11-2023,921.49,Classic Delights North Indian,Chennai,Gold,Italian,4.0
9074,9075,1234,40,30-09-2023,1273.29,Royal Curry House Non-Veg,Chennai,Gold,Indian,4.6
9075,9076,612,9,30-04-2023,918.36,Classic Mess Family Restaurant,Bangalore,Regular,Italian,3.1
9076,9077,1448,62,22-03-2023,396.14,Spice Delights Andhra,Chennai,Regular,Indian,3.1
9077,9078,834,253,14-09-2023,718.51,New Restaurant North Indian,Chennai,Gold,Italian,4.6
9078,9079,1557,40,02-09-2023,810.73,Royal Curry House Non-Veg,Pune,Gold,Indian,4.6
9079,9080,715,494,10-12-2023,489.41,Hotel Restaurant North Indian,Bangalore,Regular,Mexican,4.3
9080,9081,1648,419,24-07-2023,1404.09,Darbar Delights Andhra,Hyderabad,Regular,Chinese,3.6
9081,9082,1547,353,22-09-2023,1104.72,Sai Delights South Indian,Bangalore,Regular,Indian,4.8
9082,9083,1982,280,24-03-2023,1109.39,Taste of Dhaba Andhra,Chennai,Gold,Chinese,3.7
9083,9084,861,24,24-12-2023,753.11,Udupi Biryani South Indian,Chennai,Regular,Mexican,3.7
